ImageId,Label
5771,3
5772,3
5773,0
5774,3
5775,8
5776,3
5777,9
5778,9
5779,5
5780,6
5781,9
5782,7
5783,7
5784,5
5785,9
5786,1
5787,6
5788,3
5789,5
5790,0
5791,3
5792,7
5793,6
5794,5
5795,3
5796,8
5797,1
5798,3
5799,9
5800,3
5801,0
5802,5
5803,9
5804,6
5805,8
5806,0
5807,9
5808,5
5809,1
5810,8
5811,3
5812,9
5813,3
5814,7
5815,0
5816,1
5817,0
5818,6
5819,8
5820,3
5821,9
5822,9
5823,7
5824,9
5825,9
5826,6
5827,6
5828,4
5829,1
5830,8
5831,1
5832,0
5833,5
5834,8
5835,8
5836,6
5837,6
5838,4
5839,6
5840,6
5841,8
5842,1
5843,7
5844,4
5845,3
5846,7
5847,5
5848,8
5849,3
5850,1
5851,5
5852,6
5853,8
5854,5
5855,0
5856,1
5857,9
5858,0
5859,4
5860,9
5861,6
5862,3
5863,7
5864,3
5865,7
5866,7
5867,2
5868,4
5869,4
5870,5
5871,0
5872,8
5873,6
5874,6
5875,9
5876,1
5877,7
5878,3
5879,0
5880,4
5881,8
5882,1
5883,6
5884,1
5885,2
5886,4
5887,3
5888,1
5889,3
5890,9
5891,3
5892,7
5893,8
5894,9
5895,4
5896,6
5897,0
5898,3
5899,9
5900,3
5901,0
5902,3
5903,8
5904,8
5905,5
5906,0
5907,3
5908,2
5909,8
5910,0
5911,7
5912,3
5913,3
5914,5
5915,0
5916,1
5917,3
5918,5
5919,8
5920,4
5921,7
5922,5
5923,3
5924,9
5925,0
5926,8
5927,8
5928,0
5929,3
5930,0
5931,8
5932,0
5933,9
5934,1
5935,0
5936,7
5937,3
5938,8
5939,5
5940,0
5941,3
5942,2
5943,4
5944,6
5945,8
5946,4
5947,6
5948,6
5949,4
5950,9
5951,9
5952,5
5953,9
5954,6
5955,3
5956,1
5957,7
5958,5
5959,1
5960,9
5961,7
5962,0
5963,5
5964,6
5965,5
5966,0
5967,0
5968,8
5969,9
5970,8
5971,8
5972,8
5973,1
5974,3
5975,3
5976,3
5977,6
5978,2
5979,8
5980,8
5981,3
5982,3
5983,2
5984,9
5985,3
5986,0
5987,6
5988,0
5989,3
5990,1
5991,9
5992,5
5993,6
5994,1
5995,7
5996,9
5997,0
5998,3
5999,9
6000,9
6001,1
6002,5
6003,0
6004,7
6005,3
6006,8
6007,3
6008,5
6009,1
6010,7
6011,0
6012,6
6013,6
6014,5
6015,9
6016,3
6017,6
6018,9
6019,3
6020,1
6021,1
6022,7
6023,9
6024,3
6025,9
6026,3
6027,0
6028,7
6029,6
6030,1
6031,5
6032,3
6033,1
6034,4
6035,5
6036,7
6037,0
6038,3
6039,3
6040,6
6041,5
6042,1
6043,1
6044,0
6045,0
6046,3
6047,2
6048,9
6049,6
6050,3
6051,0
6052,7
6053,4
6054,9
6055,6
6056,9
6057,0
6058,0
6059,9
6060,0
6061,9
6062,6
6063,7
6064,1
6065,1
6066,2
6067,1
6068,7
6069,6
6070,3
6071,2
6072,3
6073,8
6074,1
6075,8
6076,0
6077,3
6078,3
6079,5
6080,4
6081,1
6082,6
6083,8
6084,0
6085,8
6086,9
6087,3
6088,3
6089,8
6090,6
6091,9
6092,1
6093,6
6094,1
6095,4
6096,3
6097,9
6098,6
6099,7
6100,3
6101,1
6102,1
6103,8
6104,8
6105,3
6106,1
6107,3
6108,9
6109,6
6110,8
6111,4
6112,6
6113,0
6114,0
6115,4
6116,0
6117,0
6118,6
6119,0
6120,6
6121,9
6122,2
6123,1
6124,0
6125,0
6126,0
6127,9
6128,0
6129,8
6130,3
6131,9
6132,3
6133,4
6134,9
6135,3
6136,3
6137,5
6138,7
6139,0
6140,0
6141,8
6142,6
6143,3
6144,3
6145,5
6146,8
6147,8
6148,3
6149,1
6150,3
6151,3
6152,6
6153,6
6154,0
6155,8
6156,6
6157,1
6158,9
6159,3
6160,4
6161,1
6162,7
6163,7
6164,0
6165,0
6166,6
6167,5
6168,1
6169,8
6170,6
6171,3
6172,3
6173,4
6174,0
6175,6
6176,5
6177,9
6178,5
6179,1
6180,0
6181,9
6182,3
6183,9
6184,3
6185,7
6186,4
6187,3
6188,0
6189,3
6190,1
6191,1
6192,4
6193,9
6194,9
6195,8
6196,6
6197,3
6198,6
6199,5
6200,5
6201,8
6202,1
6203,9
6204,2
6205,9
6206,1
6207,1
6208,9
6209,0
6210,4
6211,9
6212,9
6213,9
6214,4
6215,3
6216,3
6217,5
6218,5
6219,3
6220,0
6221,5
6222,7
6223,3
6224,0
6225,1
6226,2
6227,5
6228,3
6229,6
6230,0
6231,0
6232,3
6233,1
6234,4
6235,0
6236,5
6237,5
6238,9
6239,7
6240,6
6241,7
6242,6
6243,6
6244,2
6245,3
6246,6
6247,5
6248,4
6249,1
6250,9
6251,6
6252,9
6253,3
6254,5
6255,4
6256,7
6257,6
6258,1
6259,9
6260,8
6261,8
6262,9
6263,1
6264,8
6265,8
6266,8
6267,8
6268,4
6269,9
6270,8
6271,1
6272,3
6273,1
6274,9
6275,9
6276,4
6277,1
6278,5
6279,8
6280,5
6281,7
6282,8
6283,3
6284,0
6285,3
6286,0
6287,2
6288,6
6289,3
6290,0
6291,0
6292,3
6293,6
6294,3
6295,8
6296,0
6297,8
6298,0
6299,4
6300,3
6301,8
6302,1
6303,2
6304,8
6305,6
6306,6
6307,9
6308,3
6309,1
6310,6
6311,4
6312,3
6313,0
6314,7
6315,5
6316,3
6317,3
6318,9
6319,7
6320,6
6321,5
6322,9
6323,0
6324,1
6325,4
6326,5
6327,9
6328,3
6329,6
6330,9
6331,9
6332,9
6333,6
6334,2
6335,8
6336,0
6337,9
6338,1
6339,8
6340,2
6341,1
6342,3
6343,9
6344,1
6345,7
6346,7
6347,3
6348,9
6349,8
6350,8
6351,6
6352,3
6353,3
6354,5
6355,5
6356,3
6357,8
6358,7
6359,1
6360,1
6361,1
6362,1
6363,7
6364,2
6365,2
6366,4
6367,7
6368,3
6369,1
6370,3
6371,6
6372,5
6373,9
6374,8
6375,1
6376,9
6377,0
6378,0
6379,7
6380,7
6381,4
6382,6
6383,5
6384,3
6385,8
6386,6
6387,7
6388,9
6389,6
6390,5
6391,0
6392,0
6393,0
6394,0
6395,8
6396,6
6397,9
6398,5
6399,3
6400,0
6401,9
6402,8
6403,3
6404,9
6405,8
6406,5
6407,9
6408,6
6409,1
6410,9
6411,0
6412,1
6413,6
6414,1
6415,9
6416,9
6417,8
6418,1
6419,1
6420,9
6421,1
6422,8
6423,9
6424,3
6425,9
6426,3
6427,8
6428,1
6429,0
6430,6
6431,7
6432,1
6433,1
6434,3
6435,4
6436,0
6437,5
6438,6
6439,0
6440,8
6441,3
6442,7
6443,4
6444,9
6445,9
6446,6
6447,2
6448,6
6449,5
6450,0
6451,0
6452,8
6453,1
6454,2
6455,1
6456,1
6457,0
6458,8
6459,3
6460,6
6461,0
6462,6
6463,2
6464,0
6465,2
6466,9
6467,9
6468,3
6469,3
6470,8
6471,8
6472,0
6473,5
6474,6
6475,4
6476,0
6477,3
6478,2
6479,7
6480,0
6481,5
6482,7
6483,7
6484,3
6485,8
6486,1
6487,1
6488,8
6489,0
6490,8
6491,9
6492,8
6493,9
6494,5
6495,0
6496,4
6497,0
6498,1
6499,2
6500,3
6501,8
6502,4
6503,0
6504,1
6505,1
6506,7
6507,4
6508,8
6509,3
6510,7
6511,3
6512,3
6513,1
6514,9
6515,7
6516,8
6517,4
6518,8
6519,1
6520,1
6521,0
6522,0
6523,6
6524,7
6525,4
6526,5
6527,6
6528,7
6529,0
6530,6
6531,0
6532,2
6533,1
6534,4
6535,7
6536,0
6537,3
6538,3
6539,8
6540,3
6541,2
6542,1
6543,3
6544,7
6545,7
6546,0
6547,3
6548,6
6549,1
6550,3
6551,9
6552,5
6553,3
6554,6
6555,4
6556,1
6557,1
6558,9
6559,4
6560,0
6561,2
6562,9
6563,3
6564,0
6565,9
6566,5
6567,6
6568,5
6569,9
6570,0
6571,6
6572,9
6573,3
6574,5
6575,8
6576,8
6577,1
6578,3
6579,0
6580,3
6581,3
6582,3
6583,9
6584,2
6585,9
6586,1
6587,7
6588,4
6589,5
6590,0
6591,5
6592,1
6593,9
6594,1
6595,1
6596,7
6597,9
6598,4
6599,5
6600,6
6601,1
6602,9
6603,3
6604,4
6605,8
6606,7
6607,6
6608,1
6609,6
6610,2
6611,4
6612,6
6613,3
6614,7
6615,4
6616,5
6617,3
6618,6
6619,9
6620,3
6621,3
6622,8
6623,2
6624,2
6625,1
6626,8
6627,8
6628,7
6629,8
6630,8
6631,8
6632,0
6633,7
6634,8
6635,5
6636,5
6637,8
6638,1
6639,8
6640,3
6641,0
6642,8
6643,3
6644,1
6645,3
6646,9
6647,1
6648,0
6649,9
6650,0
6651,6
6652,5
6653,3
6654,0
6655,0
6656,5
6657,7
6658,3
6659,1
6660,7
6661,7
6662,3
6663,6
6664,0
6665,8
6666,1
6667,5
6668,9
6669,3
6670,0
6671,5
6672,7
6673,1
6674,4
6675,9
6676,9
6677,6
6678,7
6679,0
6680,0
6681,0
6682,4
6683,8
6684,0
6685,0
6686,0
6687,0
6688,0
6689,8
6690,2
6691,9
6692,8
6693,0
6694,7
6695,0
6696,9
6697,8
6698,3
6699,0
6700,9
6701,9
6702,1
6703,1
6704,7
6705,9
6706,0
6707,4
6708,1
6709,3
6710,1
6711,8
6712,8
6713,7
6714,2
6715,8
6716,8
6717,3
6718,3
6719,1
6720,1
6721,8
6722,6
6723,9
6724,3
6725,8
6726,7
6727,2
6728,9
6729,9
6730,3
6731,3
6732,4
6733,1
6734,6
6735,8
6736,3
6737,3
6738,6
6739,9
6740,9
6741,7
6742,1
6743,5
6744,2
6745,9
6746,1
6747,7
6748,3
6749,7
6750,4
6751,1
6752,3
6753,9
6754,7
6755,3
6756,8
6757,5
6758,7
6759,4
6760,3
6761,3
6762,4
6763,7
6764,8
6765,0
6766,6
6767,1
6768,9
6769,8
6770,2
6771,3
6772,1
6773,8
6774,3
6775,9
6776,9
6777,9
6778,7
6779,3
6780,3
6781,3
6782,9
6783,3
6784,9
6785,8
6786,1
6787,9
6788,4
6789,2
6790,8
6791,8
6792,5
6793,5
6794,1
6795,6
6796,2
6797,8
6798,4
6799,9
6800,2
6801,6
6802,3
6803,3
6804,5
6805,9
6806,2
6807,8
6808,1
6809,6
6810,1
6811,0
6812,4
6813,4
6814,0
6815,1
6816,9
6817,1
6818,8
6819,1
6820,0
6821,0
6822,9
6823,6
6824,1
6825,6
6826,0
6827,1
6828,8
6829,8
6830,0
6831,6
6832,9
6833,0
6834,0
6835,2
6836,3
6837,1
6838,9
6839,8
6840,4
6841,4
6842,6
6843,1
6844,6
6845,2
6846,3
6847,0
6848,8
6849,9
6850,9
6851,0
6852,7
6853,5
6854,8
6855,0
6856,1
6857,0
6858,0
6859,0
6860,6
6861,6
6862,2
6863,3
6864,3
6865,3
6866,8
6867,8
6868,1
6869,7
6870,3
6871,3
6872,4
6873,6
6874,8
6875,3
6876,8
6877,3
6878,6
6879,9
6880,9
6881,3
6882,4
6883,8
6884,9
6885,9
6886,3
6887,2
6888,9
6889,5
6890,3
6891,7
6892,3
6893,7
6894,7
6895,9
6896,0
6897,9
6898,9
6899,5
6900,5
6901,3
6902,6
6903,6
6904,9
6905,3
6906,3
6907,3
6908,3
6909,1
6910,0
6911,7
6912,0
6913,8
6914,7
6915,0
6916,0
6917,0
6918,3
6919,9
6920,5
6921,3
6922,9
6923,2
6924,4
6925,9
6926,2
6927,1
6928,9
6929,9
6930,5
6931,7
6932,1
6933,9
6934,6
6935,4
6936,4
6937,7
6938,7
6939,4
6940,7
6941,8
6942,8
6943,7
6944,6
6945,6
6946,9
6947,2
6948,9
6949,8
6950,3
6951,0
6952,4
6953,8
6954,8
6955,4
6956,3
6957,1
6958,4
6959,3
6960,8
6961,7
6962,9
6963,4
6964,9
6965,1
6966,0
6967,1
6968,1
6969,4
6970,7
6971,4
6972,5
6973,9
6974,3
6975,8
6976,5
6977,4
6978,0
6979,1
6980,4
6981,1
6982,8
6983,1
6984,6
6985,5
6986,9
6987,8
6988,8
6989,8
6990,1
6991,5
6992,3
6993,4
6994,8
6995,0
6996,6
6997,0
6998,4
6999,4
7000,9
7001,8
7002,1
7003,7
7004,6
7005,5
7006,4
7007,8
7008,3
7009,3
7010,3
7011,1
7012,5
7013,7
7014,3
7015,4
7016,6
7017,9
7018,9
7019,1
7020,3
7021,8
7022,7
7023,6
7024,1
7025,7
7026,1
7027,6
7028,3
7029,7
7030,7
7031,5
7032,1
7033,7
7034,9
7035,8
7036,8
7037,5
7038,7
7039,3
7040,6
7041,4
7042,8
7043,2
7044,9
7045,3
7046,5
7047,6
7048,8
7049,9
7050,3
7051,1
7052,2
7053,4
7054,0
7055,1
7056,6
7057,0
7058,0
7059,9
7060,6
7061,3
7062,6
7063,9
7064,5
7065,1
7066,4
7067,3
7068,7
7069,0
7070,9
7071,9
7072,1
7073,9
7074,4
7075,3
7076,5
7077,5
7078,6
7079,3
7080,7
7081,0
7082,3
7083,0
7084,0
7085,2
7086,7
7087,0
7088,7
7089,8
7090,7
7091,3
7092,3
7093,3
7094,8
7095,0
7096,3
7097,3
7098,9
7099,6
7100,0
7101,0
7102,7
7103,7
7104,3
7105,3
7106,0
7107,2
7108,9
7109,0
7110,9
7111,6
7112,2
7113,1
7114,8
7115,1
7116,3
7117,0
7118,0
7119,8
7120,9
7121,8
7122,3
7123,4
7124,9
7125,7
7126,8
7127,8
7128,2
7129,0
7130,5
7131,2
7132,5
7133,3
7134,1
7135,1
7136,9
7137,2
7138,7
7139,3
7140,3
7141,7
7142,6
7143,1
7144,3
7145,2
7146,4
7147,1
7148,9
7149,5
7150,8
7151,9
7152,9
7153,9
7154,4
7155,3
7156,1
7157,8
7158,0
7159,7
7160,6
7161,7
7162,6
7163,7
7164,1
7165,5
7166,6
7167,7
7168,2
7169,7
7170,8
7171,6
7172,6
7173,6
7174,1
7175,9
7176,5
7177,9
7178,4
7179,3
7180,1
7181,0
7182,0
7183,1
7184,8
7185,7
7186,4
7187,6
7188,8
7189,3
7190,3
7191,3
7192,5
7193,9
7194,1
7195,7
7196,3
7197,6
7198,0
7199,1
7200,5
7201,5
7202,9
7203,3
7204,7
7205,0
7206,4
7207,5
7208,2
7209,5
7210,9
7211,2
7212,1
7213,3
7214,3
7215,1
7216,9
7217,3
7218,4
7219,9
7220,8
7221,7
7222,1
7223,4
7224,9
7225,3
7226,3
7227,9
7228,3
7229,4
7230,9
7231,7
7232,4
7233,0
7234,3
7235,1
7236,9
7237,1
7238,3
7239,9
7240,3
7241,1
7242,9
7243,7
7244,0
7245,6
7246,6
7247,5
7248,6
7249,1
7250,8
7251,9
7252,9
7253,9
7254,1
7255,1
7256,8
7257,4
7258,6
7259,9
7260,6
7261,5
7262,0
7263,6
7264,0
7265,0
7266,3
7267,9
7268,3
7269,3
7270,5
7271,5
7272,8
7273,4
7274,3
7275,5
7276,0
7277,1
7278,0
7279,8
7280,3
7281,9
7282,8
7283,3
7284,6
7285,3
7286,5
7287,8
7288,1
7289,7
7290,8
7291,0
7292,1
7293,7
7294,4
7295,7
7296,1
7297,0
7298,7
7299,8
7300,9
7301,1
7302,5
7303,3
7304,7
7305,4
7306,6
7307,0
7308,9
7309,5
7310,0
7311,3
7312,9
7313,1
7314,1
7315,0
7316,3
7317,4
7318,3
7319,0
7320,0
7321,3
7322,2
7323,8
7324,6
7325,8
7326,1
7327,8
7328,7
7329,8
7330,3
7331,3
7332,8
7333,7
7334,1
7335,6
7336,8
7337,1
7338,0
7339,6
7340,3
7341,5
7342,9
7343,9
7344,0
7345,3
7346,1
7347,9
7348,0
7349,9
7350,9
7351,9
7352,8
7353,8
7354,0
7355,6
7356,3
7357,9
7358,1
7359,0
7360,6
7361,3
7362,8
7363,7
7364,9
7365,3
7366,6
7367,3
7368,6
7369,4
7370,5
7371,2
7372,8
7373,9
7374,8
7375,9
7376,3
7377,3
7378,6
7379,4
7380,1
7381,9
7382,6
7383,4
7384,3
7385,6
7386,6
7387,0
7388,7
7389,3
7390,4
7391,4
7392,1
7393,6
7394,4
7395,1
7396,8
7397,7
7398,3
7399,3
7400,3
7401,3
7402,9
7403,7
7404,7
7405,3
7406,8
7407,0
7408,4
7409,8
7410,3
7411,1
7412,9
7413,7
7414,2
7415,4
7416,0
7417,9
7418,0
7419,3
7420,3
7421,8
7422,9
7423,3
7424,8
7425,6
7426,1
7427,9
7428,4
7429,1
7430,0
7431,9
7432,4
7433,6
7434,3
7435,7
7436,0
7437,8
7438,5
7439,4
7440,9
7441,1
7442,6
7443,9
7444,1
7445,1
7446,8
7447,3
7448,1
7449,2
7450,3
7451,2
7452,3
7453,0
7454,3
7455,1
7456,5
7457,3
7458,0
7459,9
7460,9
7461,3
7462,9
7463,6
7464,3
7465,9
7466,4
7467,9
7468,5
7469,8
7470,6
7471,2
7472,0
7473,0
7474,6
7475,6
7476,2
7477,6
7478,5
7479,0
7480,7
7481,1
7482,8
7483,8
7484,0
7485,9
7486,1
7487,8
7488,9
7489,9
7490,7
7491,0
7492,9
7493,3
7494,9
7495,3
7496,1
7497,0
7498,5
7499,5
7500,8
7501,8
7502,4
7503,9
7504,3
7505,4
7506,9
7507,7
7508,3
7509,6
7510,8
7511,7
7512,8
7513,3
7514,3
7515,8
7516,4
7517,1
7518,8
7519,2
7520,8
7521,3
7522,2
7523,9
7524,3
7525,8
7526,9
7527,1
7528,3
7529,7
7530,7
7531,3
7532,2
7533,5
7534,6
7535,6
7536,3
7537,1
7538,7
7539,3
7540,1
7541,9
7542,7
7543,6
7544,8
7545,7
7546,3
7547,3
7548,3
7549,1
7550,6
7551,1
7552,9
7553,3
7554,4
7555,3
7556,0
7557,5
7558,5
7559,0
7560,8
7561,0
7562,0
7563,3
7564,3
7565,3
7566,8
7567,5
7568,1
7569,7
7570,5
7571,9
7572,1
7573,5
7574,3
7575,7
7576,7
7577,9
7578,8
7579,1
7580,9
7581,3
7582,8
7583,4
7584,0
7585,9
7586,0
7587,5
7588,5
7589,9
7590,8
7591,1
7592,5
7593,8
7594,3
7595,6
7596,8
7597,7
7598,2
7599,1
7600,4
7601,4
7602,0
7603,2
7604,3
7605,4
7606,8
7607,3
7608,2
7609,8
7610,5
7611,9
7612,6
7613,6
7614,8
7615,3
7616,6
7617,9
7618,3
7619,8
7620,2
7621,2
7622,2
7623,8
7624,8
7625,6
7626,4
7627,8
7628,5
7629,1
7630,3
7631,9
7632,5
7633,5
7634,0
7635,4
7636,6
7637,6
7638,1
7639,9
7640,0
7641,3
7642,6
7643,5
7644,8
7645,4
7646,4
7647,6
7648,1
7649,0
7650,0
7651,3
7652,7
7653,8
7654,1
7655,3
7656,3
7657,3
7658,9
7659,1
7660,3
7661,6
7662,8
7663,9
7664,5
7665,8
7666,6
7667,3
7668,0
7669,0
7670,5
7671,3
7672,0
7673,7
7674,9
7675,1
7676,3
7677,1
7678,9
7679,0
7680,9
7681,3
7682,8
7683,0
7684,0
7685,0
7686,0
7687,8
7688,4
7689,9
7690,8
7691,8
7692,9
7693,8
7694,9
7695,4
7696,0
7697,7
7698,6
7699,3
7700,1
7701,3
7702,2
7703,3
7704,6
7705,8
7706,9
7707,8
7708,1
7709,3
7710,4
7711,1
7712,2
7713,0
7714,3
7715,0
7716,7
7717,1
7718,0
7719,8
7720,8
7721,1
7722,0
7723,3
7724,1
7725,5
7726,9
7727,3
7728,3
7729,8
7730,6
7731,5
7732,6
7733,1
7734,9
7735,7
7736,3
7737,9
7738,8
7739,6
7740,0
7741,5
7742,4
7743,6
7744,9
7745,3
7746,5
7747,6
7748,6
7749,6
7750,1
7751,5
7752,5
7753,8
7754,3
7755,6
7756,6
7757,5
7758,1
7759,5
7760,8
7761,0
7762,4
7763,8
7764,1
7765,1
7766,7
7767,2
7768,4
7769,3
7770,8
7771,1
7772,0
7773,5
7774,8
7775,5
7776,1
7777,9
7778,8
7779,1
7780,1
7781,6
7782,6
7783,7
7784,6
7785,9
7786,3
7787,5
7788,1
7789,1
7790,6
7791,9
7792,8
7793,1
7794,7
7795,4
7796,1
7797,9
7798,1
7799,1
7800,7
7801,4
7802,0
7803,3
7804,9
7805,6
7806,5
7807,6
7808,3
7809,3
7810,9
7811,4
7812,2
7813,1
7814,6
7815,6
7816,3
7817,0
7818,7
7819,8
7820,9
7821,6
7822,1
7823,1
7824,0
7825,5
7826,5
7827,1
7828,6
7829,9
7830,6
7831,7
7832,7
7833,8
7834,1
7835,9
7836,3
7837,9
7838,3
7839,4
7840,4
7841,4
7842,8
7843,2
7844,1
7845,1
7846,3
7847,6
7848,9
7849,8
7850,3
7851,0
7852,8
7853,8
7854,1
7855,8
7856,2
7857,5
7858,3
7859,2
7860,6
7861,8
7862,1
7863,6
7864,3
7865,0
7866,6
7867,1
7868,8
7869,9
7870,7
7871,4
7872,3
7873,9
7874,3
7875,8
7876,0
7877,0
7878,9
7879,4
7880,4
7881,0
7882,1
7883,9
7884,2
7885,7
7886,1
7887,9
7888,0
7889,7
7890,0
7891,9
7892,1
7893,5
7894,8
7895,1
7896,9
7897,4
7898,0
7899,7
7900,0
7901,4
7902,8
7903,1
7904,8
7905,8
7906,1
7907,4
7908,5
7909,5
7910,1
7911,0
7912,0
7913,8
7914,0
7915,3
7916,7
7917,0
7918,5
7919,3
7920,7
7921,7
7922,0
7923,5
7924,5
7925,3
7926,5
7927,5
7928,2
7929,7
7930,2
7931,7
7932,5
7933,6
7934,9
7935,6
7936,5
7937,4
7938,0
7939,1
7940,6
7941,3
7942,6
7943,7
7944,8
7945,8
7946,3
7947,5
7948,9
7949,0
7950,0
7951,1
7952,7
7953,9
7954,1
7955,2
7956,9
7957,3
7958,1
7959,4
7960,8
7961,6
7962,5
7963,7
7964,0
7965,1
7966,7
7967,9
7968,8
7969,7
7970,6
7971,8
7972,7
7973,5
7974,7
7975,0
7976,9
7977,9
7978,0
7979,2
7980,0
7981,4
7982,8
7983,6
7984,9
7985,9
7986,1
7987,0
7988,1
7989,3
7990,3
7991,1
7992,6
7993,0
7994,1
7995,3
7996,9
7997,3
7998,3
7999,2
8000,0
8001,6
8002,9
8003,3
8004,1
8005,3
8006,2
8007,3
8008,8
8009,8
8010,6
8011,1
8012,1
8013,8
8014,7
8015,5
8016,8
8017,2
8018,1
8019,3
8020,3
8021,5
8022,1
8023,8
8024,3
8025,0
8026,3
8027,4
8028,9
8029,8
8030,4
8031,3
8032,7
8033,3
8034,5
8035,7
8036,8
8037,0
8038,8
8039,1
8040,4
8041,0
8042,4
8043,1
8044,7
8045,7
8046,1
8047,6
8048,7
8049,1
8050,9
8051,6
8052,9
8053,5
8054,4
8055,0
8056,3
8057,5
8058,1
8059,9
8060,0
8061,1
8062,9
8063,0
8064,1
8065,1
8066,9
8067,6
8068,7
8069,1
8070,3
8071,3
8072,8
8073,9
8074,7
8075,4
8076,6
8077,8
8078,3
8079,9
8080,5
8081,1
8082,7
8083,3
8084,0
8085,5
8086,8
8087,3
8088,4
8089,3
8090,6
8091,5
8092,3
8093,5
8094,0
8095,8
8096,0
8097,1
8098,7
8099,9
8100,2
8101,6
8102,5
8103,5
8104,1
8105,7
8106,3
8107,0
8108,8
8109,8
8110,9
8111,4
8112,1
8113,3
8114,0
8115,6
8116,7
8117,9
8118,3
8119,9
8120,4
8121,9
8122,3
8123,5
8124,8
8125,0
8126,1
8127,0
8128,8
8129,3
8130,7
8131,3
8132,3
8133,0
8134,5
8135,9
8136,4
8137,4
8138,5
8139,7
8140,6
8141,6
8142,0
8143,8
8144,4
8145,3
8146,4
8147,8
8148,5
8149,3
8150,0
8151,8
8152,3
8153,0
8154,1
8155,1
8156,2
8157,4
8158,6
8159,1
8160,1
8161,0
8162,3
8163,2
8164,0
8165,3
8166,9
8167,1
8168,1
8169,4
8170,1
8171,8
8172,6
8173,9
8174,3
8175,5
8176,3
8177,4
8178,9
8179,1
8180,4
8181,5
8182,8
8183,3
8184,6
8185,4
8186,8
8187,4
8188,5
8189,6
8190,1
8191,7
8192,5
8193,8
8194,1
8195,3
8196,2
8197,3
8198,3
8199,0
8200,6
8201,3
8202,1
8203,1
8204,0
8205,3
8206,3
8207,6
8208,9
8209,3
8210,4
8211,3
8212,6
8213,6
8214,8
8215,1
8216,9
8217,0
8218,4
8219,9
8220,9
8221,3
8222,7
8223,5
8224,9
8225,9
8226,1
8227,9
8228,5
8229,5
8230,7
8231,0
8232,7
8233,7
8234,7
8235,6
8236,4
8237,4
8238,4
8239,6
8240,9
8241,1
8242,9
8243,3
8244,6
8245,0
8246,8
8247,3
8248,8
8249,3
8250,8
8251,3
8252,9
8253,0
8254,6
8255,0
8256,7
8257,5
8258,9
8259,5
8260,1
8261,6
8262,5
8263,3
8264,3
8265,0
8266,3
8267,0
8268,0
8269,8
8270,9
8271,3
8272,0
8273,5
8274,9
8275,5
8276,3
8277,0
8278,1
8279,6
8280,4
8281,2
8282,0
8283,3
8284,0
8285,9
8286,7
8287,3
8288,3
8289,9
8290,6
8291,5
8292,9
8293,8
8294,1
8295,6
8296,0
8297,8
8298,3
8299,1
8300,9
8301,3
8302,1
8303,9
8304,5
8305,7
8306,6
8307,5
8308,1
8309,1
8310,0
8311,3
8312,3
8313,7
8314,1
8315,9
8316,5
8317,3
8318,9
8319,9
8320,3
8321,8
8322,8
8323,3
8324,7
8325,9
8326,5
8327,5
8328,4
8329,8
8330,3
8331,5
8332,6
8333,7
8334,6
8335,8
8336,8
8337,5
8338,9
8339,1
8340,5
8341,7
8342,8
8343,1
8344,2
8345,8
8346,9
8347,9
8348,1
8349,7
8350,3
8351,8
8352,9
8353,0
8354,7
8355,1
8356,0
8357,7
8358,0
8359,7
8360,9
8361,2
8362,0
8363,0
8364,3
8365,9
8366,8
8367,1
8368,3
8369,0
8370,2
8371,3
8372,0
8373,9
8374,6
8375,8
8376,1
8377,8
8378,1
8379,7
8380,0
8381,3
8382,4
8383,0
8384,0
8385,8
8386,4
8387,0
8388,8
8389,3
8390,9
8391,3
8392,2
8393,6
8394,9
8395,8
8396,3
8397,7
8398,8
8399,9
8400,0
8401,5
8402,6
8403,3
8404,3
8405,3
8406,1
8407,0
8408,3
8409,4
8410,9
8411,4
8412,0
8413,0
8414,1
8415,8
8416,8
8417,3
8418,9
8419,3
8420,0
8421,2
8422,3
8423,0
8424,7
8425,1
8426,6
8427,1
8428,4
8429,3
8430,1
8431,8
8432,9
8433,9
8434,3
8435,3
8436,0
8437,0
8438,5
8439,4
8440,9
8441,8
8442,3
8443,0
8444,9
8445,9
8446,4
8447,9
8448,8
8449,0
8450,8
8451,8
8452,3
8453,9
8454,1
8455,9
8456,4
8457,9
8458,8
8459,4
8460,8
8461,3
8462,0
8463,9
8464,6
8465,7
8466,4
8467,5
8468,9
8469,0
8470,6
8471,3
8472,5
8473,7
8474,5
8475,1
8476,0
8477,3
8478,9
8479,9
8480,0
8481,4
8482,5
8483,7
8484,0
8485,8
8486,8
8487,4
8488,1
8489,6
8490,5
8491,6
8492,8
8493,1
8494,3
8495,2
8496,3
8497,3
8498,2
8499,9
8500,7
8501,1
8502,9
8503,4
8504,6
8505,9
8506,0
8507,0
8508,9
8509,4
8510,3
8511,1
8512,8
8513,9
8514,9
8515,5
8516,4
8517,1
8518,7
8519,8
8520,3
8521,5
8522,0
8523,1
8524,6
8525,9
8526,4
8527,7
8528,0
8529,1
8530,2
8531,5
8532,8
8533,4
8534,8
8535,1
8536,4
8537,1
8538,0
8539,8
8540,6
8541,1
8542,8
8543,8
8544,1
8545,6
8546,3
8547,1
8548,8
8549,0
8550,6
8551,1
8552,1
8553,1
8554,6
8555,6
8556,5
8557,1
8558,1
8559,7
8560,9
8561,4
8562,8
8563,7
8564,0
8565,4
8566,6
8567,0
8568,6
